,labels,sentences
5488,ru.stackoverflow.com.txt,Как лучше организовать выгрузку данных справочника 1с 7.7 в MySQL?
5489,tex.stackexchange.com.txt,Failsafe ways of using verbatim commands
5490,fitness.stackexchange.com.txt,Guidelines for taking useful progress pictures
5491,english.stackexchange.com.txt,Punctuation for title and caption
5492,sustainability.stackexchange.com.txt,How do I raise guinea pigs effectively for meat?
5493,rpg.stackexchange.com.txt,Which book were the Pegataur Ranger rules in?
5494,scicomp.stackexchange.com.txt,When do orthogonal transformations outperform Gaussian elimination?
5495,stellar.stackexchange.com.txt,Tokens received but not showing in balances
5496,patents.stackexchange.com.txt,Naming New Inventors when Converting a Provisional Patent to a Full Patent
5497,raspberrypi.stackexchange.com.txt,which windows 10 is for the raspberry pi 2?
5498,graphicdesign.stackexchange.com.txt,Technique for finding the centerline of a curved object?
5499,superuser.com.txt,Can I use the camera on my iPhone as a Mac's webcam?
5500,hsm.stackexchange.com.txt,Who discovered the Jordan normal form?
5501,fitness.stackexchange.com.txt,"Any way to help muscles grow during rest, besides food (protein etc.)?"
5502,scifi.stackexchange.com.txt,Was the fact that Connor MacLeod won the Prize in movies ever retconned explicitly in later continuity?
5503,retrocomputing.stackexchange.com.txt,Can my floppy disk still work without a shutter spring?
5504,networkengineering.stackexchange.com.txt,Multiple ip address on a interface advertisement
5505,reverseengineering.stackexchange.com.txt,Which virtualized target is recommended for newbie on vm-obfuscation?
5506,physics.stackexchange.com.txt,Do all the forces become one?
5507,poker.stackexchange.com.txt,NL100: Overpair vs Loose Passive @ Wet Flop. Is The Prior Action Relevant?
5508,genealogy.stackexchange.com.txt,How do I hide leaf hints on my Ancestry family tree?
5509,latin.stackexchange.com.txt,Latin Bibles (other than Vulgata) available as text?
5510,hermeneutics.stackexchange.com.txt,Were women allowed to attend the annual feasts?
5511,serverfault.com.txt,Restarting a database in a database instance without restarting entire database instance
5512,parenting.stackexchange.com.txt,My 3 month old gets up 10-15 times a night?
5513,sports.stackexchange.com.txt,What rules govern touchdowns/touchbacks if there is a fumble involved?
5514,networkengineering.stackexchange.com.txt,"spanning tree, how can I change the path?"
5515,ethereum.stackexchange.com.txt,The thoughts of develop a dapp in the website
5516,webmasters.stackexchange.com.txt,GA UA codes for testing site - set up
5517,opendata.stackexchange.com.txt,Resources to create CC0/ CC BY cartography?
5518,iota.stackexchange.com.txt,Meaning of Full Node Logs
5519,unix.stackexchange.com.txt,"Web browser hooked pulseaudio sound, how to release?"
5520,philosophy.stackexchange.com.txt,Is there a difference between inconsistent and contrary?
5521,expressionengine.stackexchange.com.txt,How to remove 30 second interval restriction when sending mail?
5522,photo.stackexchange.com.txt,Adjustable group shot (add/remove people)
5523,puzzling.stackexchange.com.txt,No one is gonna help you!
5524,joomla.stackexchange.com.txt,Component Development PHP Version Check
5525,english.stackexchange.com.txt,Should I add a 'that' to this (provided in the body) sentence?
5526,law.stackexchange.com.txt,Is it allowed to aggregate social media data?
5527,russian.stackexchange.com.txt,"Why did the frequency of the word ""черт"" (devil) in books increase by a few times since the October Revolution?"
5528,worldbuilding.stackexchange.com.txt,"Scientific basis to assume consciousness could survive if your body matter was disintegrated, then ""magically"" reconstituted?"
5529,matheducators.stackexchange.com.txt,What to teach in a class of 45 minutes about the mean value theorem
5530,graphicdesign.stackexchange.com.txt,Is a resumé/CV required for a freelancer?
5531,lifehacks.stackexchange.com.txt,Smell bad but no deodorant
5532,pets.stackexchange.com.txt,How can I redirect a cat about to pee outside the litter box?
5533,stellar.stackexchange.com.txt,How to get base64 envelope for transactions or operations?
5534,esperanto.stackexchange.com.txt,Where I can learn Esperanto by Spanish?
5535,softwarerecs.stackexchange.com.txt,Webapp for determining which sentences in a text file have changed?
5536,latin.stackexchange.com.txt,How is the supine related to the derived fourth declension noun?
5537,health.stackexchange.com.txt,What's the rush in the case of sudden hearing loss?
5538,sustainability.stackexchange.com.txt,Best options for decarbonising steel production?
5539,workplace.stackexchange.com.txt,What is the purpose of a holiday shutdown?
5540,ru.stackoverflow.com.txt,"Как закрыть окно (любой программы), зная его заголовок?"
5541,workplace.stackexchange.com.txt,How should I deal with new job starting during the notice period of current job?
5542,health.stackexchange.com.txt,"How many people, on average, floss on a regular basis?"
5543,stackapps.com.txt,"When I perform an API call via browser, it displays pretty JSON. How come when I do the same request via nodejs in my console it is garbled?"
5544,gaming.stackexchange.com.txt,Deus Ex: Human Revolution mouse lag?
5545,esperanto.stackexchange.com.txt,"How to say ""to master Esperanto""?"
5546,fitness.stackexchange.com.txt,Don't see much difference in size
5547,superuser.com.txt,Fast VNC from Windows to Mac?
5548,music.stackexchange.com.txt,Notation for note decaying slowly
5549,ham.stackexchange.com.txt,Why are commercial SDRs so limited in operating frequency?
5550,webapps.stackexchange.com.txt,How do I hide my Groups on Facebook?
5551,sustainability.stackexchange.com.txt,What is the relationship between biodiversity and sustainability?
5552,math.stackexchange.com.txt,best real approximation to complex numbers
5553,hsm.stackexchange.com.txt,Original Statement and Proof of Chebyshev’s $\vartheta(x) \sim x$
5554,spanish.stackexchange.com.txt,"Where does the expression 'te conozco, bacalao' come from?"
5555,physics.stackexchange.com.txt,Torque of an electric engine
5556,quant.stackexchange.com.txt,Pair trading based on cointegration - equity line
5557,webmasters.stackexchange.com.txt,Best way to prevent Google from indexing a directory
5558,softwarerecs.stackexchange.com.txt,Show toll fee for travel itinerary
5559,islam.stackexchange.com.txt,Telepathy and what Islam says about it?
5560,ja.stackoverflow.com.txt,"古いCGIに残る`open(FH, '| sendmail -t -oi')`をテストしたい"
5561,math.stackexchange.com.txt,How are modular forms fundamental operations?
5562,ethereum.stackexchange.com.txt,testrpc --account private key length is invalid even though its my account
5563,scicomp.stackexchange.com.txt,Minimum axis aliged bounding box of convex polytope
5564,serverfault.com.txt,Does orientation during storage affect CD-ROM or DVD lifespans?
5565,mathematica.stackexchange.com.txt,Using MathKernel without echoing a window
5566,skeptics.stackexchange.com.txt,Is this magnetically-controlled balls video fake?
5567,iota.stackexchange.com.txt,"What happens to duplicate transactions that say pending, when one has confirmed?"
5568,expressionengine.stackexchange.com.txt,Calendar event in the past no showing
5569,mechanics.stackexchange.com.txt,battery in a 2000 jeep grand
5570,engineering.stackexchange.com.txt,Nylon gears for 0.4Nm torque
5571,monero.stackexchange.com.txt,How do I stop locking my balance when executing transactions?
5572,tezos.stackexchange.com.txt,What's the easiest way for an account holder to verify/sign that they are the rightful owner of an account?
5573,raspberrypi.stackexchange.com.txt,Are there any sites dedicated to developing expansions for the GPIO port?
5574,stellar.stackexchange.com.txt,Using Stellar for a non-financial private network
5575,workplace.stackexchange.com.txt,How to start a discussion in a startup in order to start using a more useful workflow tool
5576,unix.stackexchange.com.txt,best practice to backup config files
5577,magento.stackexchange.com.txt,Magento admin save product fails if description has html tags
5578,graphicdesign.stackexchange.com.txt,How to open a multiple page PDF file as artboards in Illustrator CS6
5579,eosio.stackexchange.com.txt,How to pass a map into an action
5580,mechanics.stackexchange.com.txt,3 rings vs 4 rings pistons: which design is better?
5581,pm.stackexchange.com.txt,How can I display another Project's issues in my current Sprint in Jira?
5582,hinduism.stackexchange.com.txt,What is Madhvacharya's argument against Brahman being the material cause of the universe?
5583,graphicdesign.stackexchange.com.txt,Is there iOS app for designing interfaces?
5584,ethereum.stackexchange.com.txt,Can I sell a portion of my DAO tokens on a market place?
5585,history.stackexchange.com.txt,What would be a textbook example of Germans attacking a small defending force in the rubble of a village?
5586,windowsphone.stackexchange.com.txt,XBox live in some countries
5587,puzzling.stackexchange.com.txt,Number of pairs of adjacent cells that have distinct colors
5588,engineering.stackexchange.com.txt,Working of a fan or propeller
5589,matheducators.stackexchange.com.txt,Inquiry about My Self-Study Plan for Real Analysis (for my research and self-enrichment)
5590,italian.stackexchange.com.txt,Esiste una parola che significhi 'il giorno dopo dopodomani'?
5591,security.stackexchange.com.txt,Does using an http proxy completely hide my real IP address?
5592,salesforce.stackexchange.com.txt,Query records with their parent record name and their related records
5593,ux.stackexchange.com.txt,Google Chrome extensions and revenue without ads
5594,homebrew.stackexchange.com.txt,How is the conversion of raisin to tannin and acid?
5595,languagelearning.stackexchange.com.txt,Does memorizing French verb conjugations with its English characters sound have negative impact in the future?
5596,vegetarianism.stackexchange.com.txt,Can vegans get sufficient iodine from plants and iodized salt?
5597,outdoors.stackexchange.com.txt,"Does skiing over things like sticks, leaves, roots and tree needles damage the skis?"
5598,money.stackexchange.com.txt,"In Canada, does liability auto insurance cover damages caused to the other vehicle(s)?"
5599,opendata.stackexchange.com.txt,Data for spare parts for large machines/equipments
5600,opendata.stackexchange.com.txt,Where can i find the surface area and the number of premises for all UK districts?
5601,english.stackexchange.com.txt,Phrase for focusing on unimportant details
5602,latin.stackexchange.com.txt,What do you call a horseman?
5603,serverfault.com.txt,How do I calculate the Number of Web FrontEnd Servers For SharePoint
5604,history.stackexchange.com.txt,"What were the characteristics of the earliest varieties of European cattle, ""bos tauros"", and how were they kept?"
5605,musicfans.stackexchange.com.txt,"Long narrative set to music, recorded in oil tank, storm called ""Honolulu Lou"""
5606,rus.stackexchange.com.txt,"Допустимо ли сочетание слов ""достаточно обычно /-ен,  /--на ?"
